instance_id,order,class_index,presentation_seed,hidden_rows,seed_rows,seed_digest,target_digest,block_size,policy,tie_repetition,tie_seed,max_nodes,max_seconds,solved,termination,elapsed_seconds,nodes,backtracks,dead_ends,candidate_evaluations,exact_prunes,symmetry_prunes,completed_rows,scoring_calls,scoring_seconds,solution_digest,verification_passed
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,4,all_pair_lexicographic,1,56125664,300000,30.0,True,solved,0.23177749989554286,539,523,523,8368,7582,147,10,78,0.012660700595006347,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,4,lexicographic,1,56125664,300000,30.0,True,solved,0.07312410010490566,223,207,207,3488,3163,58,4,0,0.0,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,4,all_pair_lexicographic,2,66125683,300000,30.0,True,solved,0.2166404000017792,539,523,523,8368,7582,147,10,78,0.010804700083099306,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,4,lexicographic,2,66125683,300000,30.0,True,solved,0.07122529996559024,223,207,207,3488,3163,58,4,0,0.0,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,all_pair_lexicographic,0,50125657,300000,30.0,True,solved,1.8472397000296041,575,567,567,75136,72218,1722,12,24,0.01983590004965663,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,lexicographic,0,50125657,300000,30.0,True,solved,0.6995752999791875,197,189,189,25728,24754,338,4,0,0.0,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,all_pair_lexicographic,1,60125676,300000,30.0,True,solved,1.9116921999957412,575,567,567,75136,72218,1722,12,24,0.01752180012408644,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,lexicographic,1,60125676,300000,30.0,True,solved,0.669971999945119,197,189,189,25728,24754,338,4,0,0.0,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,all_pair_lexicographic,2,70125695,300000,30.0,True,solved,1.818017299985513,575,567,567,75136,72218,1722,12,24,0.017869500094093382,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c3-h4-s21864818,16,3,21864818,4,12,52e361edb8f6a1e014649e53d70b17fed3a688c3a33698cd8d354ea79a5648e2,a09a081504121688a8ae053bbe9f7844bd3655e94537cfbb711998b705f5da13,8,lexicographic,2,70125695,300000,30.0,True,solved,0.6367070999694988,197,189,189,25728,24754,338,4,0,0.0,62531babf2974519c23748f6f8d3c31e266eb7a5f8464ade7167c65d4a2f9a46,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,all_pair_lexicographic,0,44125640,300000,30.0,True,solved,0.013602799968793988,105,73,73,412,247,3,4,60,0.0026553997304290533,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,lexicographic,0,44125640,300000,30.0,True,solved,0.05369750002864748,553,521,521,2204,1606,20,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,all_pair_lexicographic,1,54125659,300000,30.0,True,solved,0.014092500088736415,105,73,73,412,247,3,4,60,0.0027610997203737497,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,lexicographic,1,54125659,300000,30.0,True,solved,0.05359900009352714,553,521,521,2204,1606,20,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,all_pair_lexicographic,2,64125678,300000,30.0,True,solved,0.01287830004002899,105,73,73,412,247,3,4,60,0.002560899476520717,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,2,lexicographic,2,64125678,300000,30.0,True,solved,0.05369139998219907,553,521,521,2204,1606,20,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,all_pair_lexicographic,0,46125646,300000,30.0,True,solved,0.10266179998870939,227,211,211,3544,3135,79,7,40,0.006273100036196411,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,lexicographic,0,46125646,300000,30.0,True,solved,0.10984649998135865,252,236,236,3968,3619,49,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,all_pair_lexicographic,1,56125665,300000,30.0,True,solved,0.08066450001206249,227,211,211,3544,3135,79,7,40,0.004985200357623398,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,lexicographic,1,56125665,300000,30.0,True,solved,0.10419169999659061,252,236,236,3968,3619,49,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,all_pair_lexicographic,2,66125684,300000,30.0,True,solved,0.08413699991069734,227,211,211,3544,3135,79,7,40,0.005134399747475982,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,4,lexicographic,2,66125684,300000,30.0,True,solved,0.08475999999791384,252,236,236,3968,3619,49,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,all_pair_lexicographic,0,50125658,300000,30.0,True,solved,0.44356340006925166,131,123,123,17536,16077,639,6,12,0.011922400095500052,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,lexicographic,0,50125658,300000,30.0,True,solved,0.7463838000549003,226,218,218,29440,28466,274,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,all_pair_lexicographic,1,60125677,300000,30.0,True,solved,0.47957600001245737,131,123,123,17536,16077,639,6,12,0.012087900191545486,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,lexicographic,1,60125677,300000,30.0,True,solved,0.7242983999894932,226,218,218,29440,28466,274,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,all_pair_lexicographic,2,70125696,300000,30.0,True,solved,0.4455509999534115,131,123,123,17536,16077,639,6,12,0.011814000084996223,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c4-h4-s21864819,16,4,21864819,4,12,9cd928e2beb4b39954b56069ecec15fc731fd4357aca00a544cc5975377ae27d,a5a7df727c1c1becf1e9db797bef4a2c2daa44509adc22ad634486429db0abd6,8,lexicographic,2,70125696,300000,30.0,True,solved,0.6938926000148058,226,218,218,29440,28466,274,4,0,0.0,80bc3ceb4fe4746c6ea1a18c9eb58f2a79455985050c62c137238824588a84d5,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,all_pair_lexicographic,0,44127636,300000,30.0,True,solved,1.12689189997036,10552,10504,10504,42076,31033,419,66,4787,0.1736759067280218,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,lexicographic,0,44127636,300000,30.0,True,solved,0.05501599994022399,616,568,568,2452,1765,30,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,all_pair_lexicographic,1,54127655,300000,30.0,True,solved,1.1519774999469519,10552,10504,10504,42076,31033,419,66,4787,0.17839109583292156,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,lexicographic,1,54127655,300000,30.0,True,solved,0.06626220000907779,616,568,568,2452,1765,30,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,all_pair_lexicographic,2,64127674,300000,30.0,True,solved,1.1634676998946816,10552,10504,10504,42076,31033,419,66,4787,0.1787182978587225,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,2,lexicographic,2,64127674,300000,30.0,True,solved,0.05564589996356517,616,568,568,2452,1765,30,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,all_pair_lexicographic,0,46127642,300000,30.0,True,solved,1.896779999951832,5771,5747,5747,88528,80913,1724,88,939,0.09168320021126419,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,lexicographic,0,46127642,300000,30.0,True,solved,0.07217009994201362,245,221,221,3792,3390,83,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,all_pair_lexicographic,1,56127661,300000,30.0,True,solved,1.8383696000091732,5771,5747,5747,88528,80913,1724,88,939,0.08935060119256377,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,lexicographic,1,56127661,300000,30.0,True,solved,0.0699892999837175,245,221,221,3792,3390,83,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,all_pair_lexicographic,2,66127680,300000,30.0,True,solved,1.7662448999471962,5771,5747,5747,88528,80913,1724,88,939,0.08454210066702217,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,4,lexicographic,2,66127680,300000,30.0,True,solved,0.06936169997788966,245,221,221,3792,3390,83,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,0,50127654,300000,30.0,True,solved,11.296895100036636,4004,3992,3992,522496,503445,14203,78,156,0.06952910032123327,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,0,50127654,300000,30.0,True,solved,0.580285600037314,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,1,60127673,300000,30.0,True,solved,11.34683870000299,4004,3992,3992,522496,503445,14203,78,156,0.0686532991239801,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,1,60127673,300000,30.0,True,solved,0.577987700002268,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,all_pair_lexicographic,2,70127692,300000,30.0,True,solved,11.31133369996678,4004,3992,3992,522496,503445,14203,78,156,0.06892729888204485,7e95a6038d046a3ec5842925ba47a7132167f26c3217b4ef7dc1f91a5e7366a8,True
d16-c0-h6-s21866815,16,0,21866815,6,10,607a9337f15d4c6bb16d1eddf32bb8211e99654d8aa4d685577c8a760bd55fe8,4b076880aa5186b0022d38aa5633e22b5ec23b254b22374ade46dd78ec972dcc,8,lexicographic,2,70127692,300000,30.0,True,solved,0.5680090000387281,210,198,198,27648,26181,591,6,0,0.0,97231e0df1ed0fc88629fc7b1fb47c58f71e42f363ed5b6c1e23f04545985371,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,all_pair_lexicographic,0,44127637,300000,30.0,True,solved,1.0632104000542313,9209,9161,9161,36732,27124,332,52,4183,0.16277910477947444,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,lexicographic,0,44127637,300000,30.0,True,solved,0.050118699902668595,587,539,539,2336,1678,33,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,all_pair_lexicographic,1,54127656,300000,30.0,True,solved,0.9798499000025913,9209,9161,9161,36732,27124,332,52,4183,0.1524527994915843,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,lexicographic,1,54127656,300000,30.0,True,solved,0.048929200042039156,587,539,539,2336,1678,33,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,all_pair_lexicographic,2,64127675,300000,30.0,True,solved,1.005556600051932,9209,9161,9161,36732,27124,332,52,4183,0.15665709867607802,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,2,lexicographic,2,64127675,300000,30.0,True,solved,0.049015500000678,587,539,539,2336,1678,33,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,all_pair_lexicographic,0,46127643,300000,30.0,True,solved,0.22086420003324747,651,627,627,10120,9136,191,14,90,0.011659100302495062,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,lexicographic,0,46127643,300000,30.0,True,solved,0.06837180000729859,244,220,220,3704,3300,72,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,all_pair_lexicographic,1,56127662,300000,30.0,True,solved,0.22362420009449124,651,627,627,10120,9136,191,14,90,0.011883200379088521,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,lexicographic,1,56127662,300000,30.0,True,solved,0.07104569999501109,244,220,220,3704,3300,72,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,all_pair_lexicographic,2,66127681,300000,30.0,True,solved,0.2503943999763578,651,627,627,10120,9136,191,14,90,0.01283929985947907,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,4,lexicographic,2,66127681,300000,30.0,True,solved,0.06844930001534522,244,220,220,3704,3300,72,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,8,all_pair_lexicographic,0,50127655,300000,30.0,True,solved,7.7323021000484005,2693,2681,2681,350592,339363,7708,46,92,0.0489304008660838,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,8,lexicographic,0,50127655,300000,30.0,True,solved,0.5529743999941275,201,189,189,26496,25029,576,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,8,all_pair_lexicographic,1,60127674,300000,30.0,True,solved,7.741956999991089,2693,2681,2681,350592,339363,7708,46,92,0.04929660016205162,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,8,lexicographic,1,60127674,300000,30.0,True,solved,0.537586500053294,201,189,189,26496,25029,576,6,0,0.0,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
d16-c1-h6-s21866816,16,1,21866816,6,10,83efeb6a7051807221bcac813633a071eb9a578b171e6f54123b355c9f206c1a,80c8ea58d3a780b1599e49acc565693c66fdda312d6dca51378e772452fafb93,8,all_pair_lexicographic,2,70127693,300000,30.0,True,solved,7.753916900022887,2693,2681,2681,350592,339363,7708,46,92,0.049115900066681206,89ceff4496dcb55bc6b294af4c4830ddee58101f2ecb4dd0ccd0575c2780b57c,True
